suggester,0
someothertom,56
pretorian,54
ordithus,47
dadrobit,41
jeebuus,39
iliar,35
thingsare,35
storymaker2,32
tony1695,31
heresy,30
foxpie,28
darthkeidran,27
menke,26
inthelionsden,26
baconcopter,26
rimadraws,25
swack16,24
kinipshun,24
marvthehugpharaoh,24
mimeo,23
mediawatcher,23
roughlandin,23
unsteddy,23
iago24,22
orekh,22
prosepro7,22
azuma,22
nitarius,21
giantburger,21
spacecadety,21
horoisawolf,20
elvenhunter84,19
thefriendlydeathclaw,19
snowmanwizard,19
akadu,19
ellarihan,18
dan vaelling,18
kriegerstein,17
ashers bc,17
warhawk,17
bluephantom90,17
zapilidver,17
blazingfoxspirit,16
terra the wizard,16
scpilot,16
starcat13,15
moppypuppy,15
katadom,15
werekeidran,15
galahad star,14
miikka,14
glassan,14
spazztastickiwi,14
kryp7ic,14
crimsonhelsing,13
kamaro12,13
galen,13
unsteddyphoenix,13
marshallmelon,12
technic_bot,12
tamer,12
tjk20,12
kamonster,12
leif,12
feralcat52,11
dididi-x,11
mingun,11
gammaeradon,11
thesexybeast,11
onkelinferno,10
dominik,10
slartibartfast,10
crehvan,10
zerodetracted,10
runescail,10
ravenicefox,10
calvin-skye,10
dendreth,9
crossbreed,9
floof ball,9
sunfish43,9
matymaty,9
hopefighter,9
saberbeam,9
tak,9
supertaster,9
suggester excellence,9
murcaker,9
anonymous,9
mrease,9
mokkthebrave,9
dustyraincloud,8
=^_^=,8
onlyonefoxy,8
neon mitsumi,8
aethersprite224,8
amenon,8
rex the raccoon,8
thegamakazi,8
thestooge,8
andwhatiseeisme,8
shadowedhand,7
katfeathers,7
popular_dollars,7
terakat,7
tehbear,7
crrar,7
sane,7
kav2k,7
terrathewizard,7
torqueemup,7
tj,7
sormostrel,7
lesoral,7
dimensional,7
serpentfrog,7
drazgon,7
halfdutchtiger,7
goldgardian,7
videocardgamer,7
aran tukasko,7
badfomo,7
athetos,7
archataerra,6
starim,6
van korben,6
coffeefox,6
odin,6
golo,6
aeoronwah,6
markovpolo,6
hunter117x,6
sarandiel,6
avatardragon,6
quinn auer,6
crimsonquill086,6
ruska zann,6
xac,6
firechild,6
samuelleumas,6
vex and scpilot,6
noxamillion,6
fennexthefox,6
frost,6
eightofspades,5
lastotter,5
andrew birds,5
fenceequalizer,5
fence equalizer,5
showjinx,5
vatruvius,5
felixo,5
therunningdeath,5
kapłan sekty pieczarek,5
bacon3600,5
baskerville,5
loganj,5
keithxlaura4ever,5
themyth,5
avis ignis,5
alariclives87,5
combak,5
cogwarts castle,5
j. n. squire,5
brocade,5
scrubb,5
buddrvinyl,5
askderpycat,5
salodni ikkis,5
kcyrre,4
takahri,4
kaiserdunk,4
toidwkns,4
lluc riberax,4
anu sekani,4
championofbagels,4
scruffuls,4
ebonnyfrostwood,4
spillthefire6,4
themightysandwich,4
even,4
ashraven,4
c. moneypenny,4
kws1996,4
jamesx,4
artanimationfan,4
supahbuzzer,4
siliconcarbide,4
tharkis,4
truewolves,4
bmrogue,4
stonebreaker639,4
coachfrank,4
dekrosna,4
kanohi horder,4
theangelaquila,4
stargamer26,4
jordan dean ezekude,4
niwo21k,3
nate parody,3
h7sam,3
moxi,3
j.n. squire,3
jackal hellsing,3
sura-resch,3
the royal black,3
just a cat,3
sclimshady,3
thestooge2222,3
"sølvlåser, fluffy pupper",3
atpa9,3
gerudo72,3
walphin,3
went brown,3
indigo,3
aegiswolf,3
nekosketches,3
glitteringsnow,3
arantukasko,3
weatherraine,3
bumpersam,3
kurosuki64,3
fiskpinne,3
dci hunt,3
sintakhra,3
mint widget,3
romasgs205,3
xxdarthcryptidxx,3
utopia,3
delphon,3
x-ian,3
qwe304,3
dazburger,3
mippy,3
markius fox,3
daronfox,3
madgamer7014,3
moondance,3
cookiedragon,3
bowman502,3
brandon awesome,3
crimsonquill,3
sleepyboi,3
miika,3
catsarethebestdangit,3
monster lord,3
rhaegar's art emporium,3
mekaiiq,3
mifune,3
winston lee,3
crimson quill,3
1690,3
cassandra,3
leonidascola,3
marvinthetraveler,2
jayson05,2
meowtcha,2
js199456,2
alphawolf85,2
mart &amp; galahad star,2
maniack11,2
nate-g,2
zharis,2
matypup,2
josh erickson,2
jordan dean ezekude &amp;  spazztastickiwi,2
"scpilot, mrease, and kryp7ic",2
sentinel prime's chin,2
markovpolo &amp; anonymous,2
jirka s,2
xebwar,2
markovpolo and anonymous,2
mifune and tru7h,2
allabouttwokinds,2
jsthewolf,2
amethyst retribution and marshallmelon,2
nekora,2
neophoenixknight,2
shaiku,2
kai elanzo,2
mandag,2
wyvern088,2
speedlimit,2
"aethersprite224, jirka s, and abstract indigo",2
win worley,2
legostampy,2
lauraxkeith4ever,2
winded cat productions,2
spark,2
laughmaker,2
angelicara,2
korben the dragon,2
soul,2
laruf,2
zbl,2
someothertom and themyth,2
- k a i s e r -,2
keimori,2
amèliebluesky,2
zebwar,2
majyxs,2
stonecoldfox,2
who am i,2
madcapburlon,2
madcap burlon,2
macer11,2
lyra,2
luis angel cruz morales,2
shurtugalskulblaka,2
lunarschnitzel,2
kapłan skety pieczarek,2
alftheotter,2
mrspyro23,2
luis angel✩,2
hestern,2
metalman20,2
outsideleader90,2
orlandoman,2
rookie,2
cashanada,2
elosan,2
peter lyon,2
ezekiel s. miles,2
facelessbuster,2
carter,2
fencequalizer,2
ironhorsecomics,2
tiger warrior,2
zombiewolf2508,2
captainjedi and furbiticus,2
roughlandin and inthelionsden,2
thunderclap421,2
floofy_tk,2
thomas,2
fluxprototype46,2
thirdkind,2
riley gundersen,2
coldheartedkitsune,2
ebonyfrostwood,2
bespin,2
drazgon &amp; iliar,2
van korben &amp; galahad star,2
quinn auer and jordan demetriou,2
q-dk,2
ursalillychewie,2
daltheer,2
robert leis,2
bluephantom90 and roughlandin,2
darthkeidran and kav2k,2
prosepro7 (thirdkind),2
travis9x,2
del,2
"delphon, galahad star, jeebuus, john ozborne, jokera249, tony1695, yettie, and orekh",2
val salian resident,2
princess alyssa hedgewolf,2
"blizzard snow mew, ruska zann, winged cat productions, daronfox, and zizzogaming",2
cliffy,2
blackjack,2
cliff,2
cinnamon,2
tokamak,2
rulo6000,2
vorpalkitsune,2
frspacewolf,2
gravtempest,2
thescraps,2
<strong>zippy vixen</strong>,2
abstract indigo,2
rdisbrow,2
heresy &amp; toidwkns,2
heyitsmando,2
"avatardragon, carter, and anonymous",2
wayne sampson,2
aussiebartender,2
auntbumblebee,2
hoverdudexl,2
athlon2736,2
huskydog,2
iago24 and coffeefox,2
iceypony,2
astrella,2
nuru,2
iliar and saberbeam,2
"iliar, narikusha, and j. n. squire",2
sablearts,2
guest455,2
ungifty,2
ghostderf,2
gameboy78,2
"themyth.<p><br></p><p>♦ to make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bepatron?rid=983871&amp;u=544858"">patron</a>",2
- k e i s e r -,2
badfomo and laruf,2
gag0245,2
gaetan,2
themightysandwich and amethyst retribution,2
baconcopter and loganj,2
baily grabel,2
glassan and jirka s,2
zizzogaming,2
gold guardian &amp; trace legacy,2
golden gears,2
goldenmode,2
unsteddyhighground,2
camthegamerman,2
rextheraccoon,1
rimadraws and iliar,1
rimedraws and iliar,1
rhaegar vas normandy,1
rimadraws and daronfox,1
rhaeger vas normandy,1
rhaegar_vas_normandy,1
rimadraws and sponsored by marshallmelon,1
zharis and blazingfoxspirit,1
rmaster,1
roughmunchin,1
salodni ikkis and therunningdeath,1
samulleumas,1
"sage ^^ i added some more detail work to the umbrella after the stream. fancy clothing is fun.<p><br></p><p> ♦ to make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bepatron?rid=983871&amp;u=544858""><ins>patron</ins></a>",1
sage,1
zippy vixen,1
saudade,1
saveferris,1
ruska zahn,1
scpilot and dofrane,1
rogermon3,1
zoopbooploop,1
rosevestra,1
yetti,1
zushi tsunami,1
scpilot and vex,1
zushitsunami,1
ron overdrive,1
илиар,1
unsteyphoenix,1
wes(strayxiii),1
scruffuls &amp; starcat13,1
torueemup,1
tony1695 &amp; mediawatcher,1
van korban,1
tomredlion,1
toby t. tobes,1
toby t tobes,1
van korben and scpilot,1
van korbin &amp; scpilot,1
tj and starcat13,1
vex,1
timo2141,1
thyspacemarine,1
vokdane,1
"thestooge.<p><br></p><p>♦ to make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bepatron?rid=983871&amp;u=544858"">patron</a>",1
"thestooge, brought to full color via a nora card thanks to azuma",1
walpin,1
thepizzatree,1
walter white,1
renfear and wes(strayxiii),1
the sexy beast,1
tony1695 &amp; ordithus,1
tru6th,1
xerenowicz,1
truman,1
unstepyphoenix,1
unstedyfronix,1
unstedy,1
unsteddyphonics,1
unstudyphoenix,1
unsteddy and matthias,1
unstuffedpheonix,1
unstedddyphoenix,1
unstedddddy,1
unstedby,1
unsteadddddyphoenix,1
unsteaddddddy,1
unstablephounix,1
unspeedy,1
unlimitedphonynicks,1
unsubby,1
undsteddi,1
twokindsfan,1
turbotailz86,1
"warhawk, someothertom, and buddrvinyl",1
the orange order,1
"the legs might be a tad anthro, and requested another pic that better reflected nora's natural dragon form, and thus more fitting for a reference sheet, which i was happy to do. they still wanted this piece, though, so i created it as it's own separate image",1
terrathewizard and  realanaquila,1
spearmintthewolf,1
spazztastickiwi and crimsonhelsing,1
winged cat production,1
soralynn,1
someothertom and unsteddyphoenix,1
winged cat productions,1
someothertom and unstable,1
wisp1993nl,1
wolfcharm,1
smokie da victim,1
skornos,1
silliconcarbide and ordithus,1
siergiej,1
shadow runner844,1
shadow and azbebere,1
setriaphtfj,1
"xac, from back when i was tinkering with the idea of making the basitins more of a magitech race, to make up for their lack of magic users. they were even going to have airships at one point",1
sernard,1
semidemigod,1
"starcat13, jirka s, &amp; dididi-x",1
"starcat13, jirka s, and dididi-x",1
whyareyouwatchingme,1
sunstab.<p>50th nora card get,1
tarlek,1
tamerlee,1
"taboaconstrictr originally, and color sponsored by <strong>marshallmelon </strong>thanks to his use of a nora card",1
taboaconstrictr,1
taboaconstricictr,1
sølvlåser,1
swak16,1
wes,1
wes (strayxiii),1
starship hermit,1
sunstab,1
wes(stayxiii),1
suggester,1
strayxiii,1
storymaker 2,1
stormostrel,1
stormlight,1
steadygait,1
""" by iliar",1
lestoral,1
renfear &amp; wes(strayxiii),1
dofrane,1
dididi-x and winged cat productions,1
denreth,1
"dendreth, panning for gold in a river",1
delphix,1
debyn,1
dartingfrog,1
darthkeidran and clarence,1
darkness,1
"dan ""bigchallenges"" silva",1
da,1
crimson helsing,1
confused,1
comrade,1
coffefox,1
codesign,1
clover kismet,1
chris thayer,1
chiefjumpingfox,1
cashanadra,1
canisastra,1
calvin-skye and vorpalkitsune,1
calvin-skye &amp; raeton the hybrid,1
callousman12,1
callmeduck,1
c moneypenny,1
by... trace legacy?,1
by felixo,1
diesel benson,1
dragongate,1
buddyvinyl,1
"dragongate, now brought to full color thanks to <strong>iliar</strong>",1
"glassan, rhaegar vas normandy, and salodni ikkis",1
glassan and starship hermit,1
gfawks77,1
gc,1
gammaeragon,1
gameboy78 and masterzooka,1
gameboy78 &amp; masterzooka,1
galen and sentinel prime's chin,1
galen &amp; sentinel prime's chin,1
gabe,1
furbiticus,1
fur king and country,1
freezeman,1
frdraw,1
foxx trotter,1
foxpie and sponsored by marshallmelon,1
foxette,1
fluxprototyle46,1
floof ball and dofrane,1
firelight320,1
fika,1
feralcats52,1
fennexthefox and chiefjumpingfox,1
fence,1
fatmanfalling,1
elderscrollsmekkan,1
ebreium,1
by crimsonhelsing,1
buddyt1 and scrubb,1
reesewolf and weatherraine,1
"arantukasko, now in color thanks to the nora cards",1
anthrodragon42,1
andrew ng,1
and sponsored by terakat,1
and sponsored by marshallmelon,1
and sponsored by azuma,1
and color sponsored by marshallmelon,1
améliebluesky,1
amethystretribution,1
amethyst retribution,1
"amenon, and color sponsored by <strong>alex carpenter</strong>",1
amenon and batwaz,1
amenon (and dedicated to avwolf),1
allabouttwokinds &amp; loganj,1
"alexander ""xan"" kashev",1
alariclives87 and kapłan sekty pieczarek,1
aethersprite24,1
"aeronwah.<p><br></p><p>♦ to make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bepatron?rid=983871&amp;u=544858"">patron</a>",1
aeronwah and kouroth,1
aeronwah,1
aeoron sen,1
<strong>tony1695</strong>,1
<strong>starcat13</strong>,1
<strong>pretorian</strong>,1
<strong>ordithus</strong>,1
<strong>golo</strong>,1
<strong>dadrobit</strong>,1
</a> by kinipshun,1
anthrofan1992,1
"archataerra, now in color",1
broccoli boy and neophoenixknight,1
ascdren and chiefjumpingfox,1
brocade and john doe,1
both rimadraws and bearflipstable,1
bluephantom90 and crimsonhelsing,1
bluephantom90 &amp; championofbagels,1
blazing fox spirit,1
biasmushroom,1
"bespin, thirdkind, &amp; xominxac",1
bellingtonox,1
beepboopskippitybop,1
beautyandthebeef,1
bearflipstable,1
bbb,1
bauhinia,1
batwaz,1
basoncopter,1
"base delta zero, themightysandwich, and amethyst retribution",1
base delta zero,1
azuma and wes (strayxiii).</p><p>figured i'd post these back-to-back since they're both ref sheets,1
azuma &amp; wes (strayxiii),1
axisman94,1
avatardragon and dendreth,1
asura,1
ashravens and menke,1
ashravens,1
ashers cakery,1
asher's bc,1
asher bc,1
greywolf,1
guest d,1
hannab888,1
noephoenixknight,1
nekoskeches,1
nathan jarrett,1
nagisafirekitsune and madgamer704,1
mrease and iliar,1
mrease and fence equalizer,1
moxolotl,1
moppypuppy and unsteddyphoenix,1
monsterlord,1
mint wiget,1
"mifune, color sponsored by by <strong>marshallmelon</strong>",1
midnightblue78 and velde,1
midnightblue78,1
michael hart,1
max o-zuma,1
matymaty and who am i,1
masamuneyoshino,1
marvin the traveler,1
marshallmelon and amethyst retribution,1
marshallmelon &amp; basedeltaecho,1
marshallmellon,1
marquis faunus de sade,1
mafuyu_rito,1
m3gawatchmast3r,1
lynxtk,1
lumpyfur,1
lordkaio,1
lord foxington,1
neophoenixnight,1
noxamillon,1
harmonictwilight256,1
onkelinferno &amp; scrubb,1
redicide,1
reddfoxyryder,1
red-eeyes wheeler,1
rbp,1
randomguy24 and midnightblue78,1
randomguy24 &amp; midnightblue78,1
randomguy24,1
rakados23,1
raeton the hybrid,1
qwe304 &amp; schattenxo1,1
quinn malachite,1
pteterray,1
prospro7,1
princeow,1
pretorian and reesewolf,1
popular_dollars and technic_bot,1
poboyfury03,1
paxpup,1
orithus,1
"originally by unsteddy, inked and colored thanks to iliar and his nora card",1
originally by kinipshin &amp; bluephantom90. color sponsored by the generous <strong>azuma</strong>,1
originally by iliar and necrodancer66,1
origin,1
orekh and iliar,1
ordithus and terra the wizard,1
ordithus and dustyraincloud,1
onlyherefortherule,1
"loganj.<p><br></p><p>♦ to make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bepatron?rid=983871&amp;u=544858"">patron</a>",1
logan s duffey,1
lluc_riberax,1
lionpiraat,1
johnnyelrojo,1
joemama6787,1
jim mcduff,1
jem,1
jacob tokarz,1
jacky walsh,1
"iwasateenagefox, terra the wizard, and mingun",1
itsactuallykopykat,1
israeltwokinds. color made possible thanks to iliar via the nora card tier,1
ironbark jim,1
iron horse comics,1
invaderjim,1
"inthelionsden, terra the wizard, and shadowedhand",1
inthelionsden and horoisawolf,1
iliar and necrodancer66,1
idkforausername,1
iceypony and thefriendlydeathclaw,1
huskeydog,1
hushkex,1
hunter117x. they'd better get out of there before someone ropes them up... in a timeshare,1
hunter urban,1
"hotrod34, yettie, and thomas(sunfish)",1
"hotrod34, yettie, &amp; sunfish",1
"horoisawolf, eightofspades, and floofy_tk",1
hon1nbo,1
heresy and spark,1
heresy &amp; spark,1
jokera249,1
jonathan reinhold,1
josh wheeler,1
kinipshun and bluephantom90,1
lief,1
"lemme get uhhhhhhhhhhhhh<p><br></p><p>♦ to make your own sketch suggestions and vote on color art, become a patron",1
legoboy71617,1
krypt7ic,1
kryp7ic and now brought to life in color thanks to <strong>iliar</strong>,1
krigerstein,1
kreigerstein,1
"kouroth, color sponsored by <strong>crrar</strong>",1
kouroth,1
konroth,1
knil,1
"kinipshun, jsthewolf, and championofbagels",1
"kinipshin, jsthewolf, &amp; championofbagels",1
journeymanik,1
keithxlauraforever,1
keimori and hon1nbo,1
keimori &amp; hon1nbo,1
keevin childers,1
kayila,1
karlsville,1
kanohi korder,1
kamschadt,1
kamonster and galen,1
kamaro12 &amp; ebonnyfrostwood,1
kam<strong>a</strong>ro12,1
kam schadt,1
фёдор ляхов &amp; loganj,1
